,E,lng(E),H(E)
0,-0.02,1063.7988066524267,0.47162576687116564
1,-0.019595959595959597,1068.6192693412304,0.25
2,-0.01919191919191919,1069.3243889808655,0.36349693251533743
3,-0.018787878787878787,1072.5842973589897,0.26380368098159507
4,-0.018383838383838384,1073.9639261364937,0.3665644171779141
5,-0.01797979797979798,1076.3229112327099,0.3773006134969325
6,-0.017575757575757574,1078.0827795118093,0.3918711656441718
7,-0.01717171717171717,1080.0218534320593,0.47776073619631904
8,-0.016767676767676768,1081.7549238801003,0.49846625766871167
9,-0.01636363636363636,1083.5754645466805,0.48466257668711654
10,-0.015959595959595962,1085.2796581834555,0.41641104294478526
11,-0.015555555555555555,1087.102200448513,0.4831288343558282
12,-0.015151515151515152,1088.7329506278038,0.5720858895705522
13,-0.014747474747474747,1090.4618957042694,0.6042944785276073
14,-0.014343434343434342,1092.1546292603016,0.7101226993865031
15,-0.01393939393939394,1093.8583588451147,0.6480061349693251
16,-0.013535353535353534,1095.6292465627193,0.6595092024539877
17,-0.013131313131313131,1097.2948749959469,0.6794478527607362
18,-0.012727272727272728,1099.0934061855078,0.6418711656441718
19,-0.012323232323232323,1100.6924580931664,1.0
20,-0.011919191919191918,1102.3427144289017,0.8634969325153374
21,-0.011515151515151513,1103.9856073856354,0.7239263803680982
22,-0.011111111111111112,1105.6493667662144,0.7101226993865031
23,-0.010707070707070705,1107.2445720285177,0.5973926380368099
24,-0.010303030303030303,1108.7932220548391,0.575920245398773
25,-0.009898989898989899,1110.350384041667,0.6710122699386503
26,-0.009494949494949494,1111.835511147976,0.7085889570552147
27,-0.009090909090909089,1113.283337906003,0.7875766871165644
28,-0.008686868686868686,1114.6822727620602,0.7714723926380368
29,-0.008282828282828282,1116.0962707549334,0.6909509202453987
30,-0.00787878787878788,1117.3814351409674,0.7216257668711656
31,-0.007474747474747474,1118.7245777398348,0.6648773006134969
32,-0.007070707070707069,1119.9638242274523,0.6817484662576687
33,-0.006666666666666665,1121.1548159718513,0.7131901840490797
34,-0.0062626262626262605,1122.256298393011,0.6180981595092024
35,-0.005858585858585856,1123.2775907814503,0.5460122699386503
36,-0.005454545454545454,1124.287303686142,0.5276073619631901
37,-0.00505050505050505,1125.1899409741163,0.48236196319018404
38,-0.004646464646464645,1126.0343083143234,0.5858895705521472
39,-0.004242424242424241,1126.8415202200413,0.588957055214724
40,-0.0038383838383838366,1127.5786343961954,0.6019938650306749
41,-0.003434343434343432,1128.3057738691568,0.6694785276073619
42,-0.00303030303030303,1128.8752118349075,0.6993865030674846
43,-0.0026262626262626254,1129.4459361284971,0.7630368098159509
44,-0.002222222222222221,1129.8808025568724,0.7507668711656442
45,-0.0018181818181818167,1130.218503922224,0.8006134969325154
46,-0.0014141414141414122,1130.502717807889,0.8105828220858896
47,-0.0010101010101010077,1130.7027717381716,0.8013803680981595
48,-0.0006060606060606055,1130.747836008668,0.8243865030674846
49,-0.0002020202020202011,1130.484530940652,0.7461656441717791
