,E,lng(E),H(E)
0,-0.0078125,2492.505390048027,0.7865265582265726
1,-0.0076904296875,2497.934309437871,0.8287030372822801
2,-0.00762939453125,2498.878900721669,0.9170865121635238
3,-0.007568359375,2502.9429026395082,0.8998128688642579
4,-0.00750732421875,2504.5004061609507,1.0
5,-0.0074462890625,2507.6018716841936,0.8223693680725493
6,-0.00738525390625,2509.4815239459276,0.8174751691377573
7,-0.00732421875,2512.164974913001,0.6683460486540953
8,-0.00726318359375,2514.197521224618,0.6556787102346336
9,-0.0072021484375,2516.5854127258062,0.608751979271628
10,-0.00714111328125,2518.6125231981277,0.6730963005613934
11,-0.007080078125,2520.725769981742,0.5765078451129985
12,-0.00701904296875,2522.7305617183447,0.5753562688930474
13,-0.0069580078125,2524.766849026084,0.6795739167986181
14,-0.00689697265625,2526.875810146332,0.47013099179501944
15,-0.0068359375,2528.93536272645,0.5798186267453577
16,-0.00677490234375,2530.795465916395,0.5775154743054556
17,-0.0067138671875,2532.795674800873,0.5271340146825968
18,-0.00665283203125,2534.6555141210556,0.4922988340290773
19,-0.006591796875,2536.646954715252,0.4793436015546279
20,-0.00653076171875,2538.42287927866,0.451129984165827
21,-0.0064697265625,2540.3506917506456,0.4676838923276234
22,-0.00640869140625,2542.236325830221,0.5380739887721319
23,-0.00634765625,2544.042617380619,0.46926730963005614
24,-0.00628662109375,2545.9348933696747,0.501223549733698
25,-0.0062255859375,2547.7448214888573,0.6327911328631064
26,-0.00616455078125,2549.5290462970734,0.6063048798042321
27,-0.006103515625,2551.373088642955,0.5946451705772275
28,-0.00604248046875,2553.1455080658197,0.5943572765222398
29,-0.0059814453125,2554.963330462575,0.7103785806823089
30,-0.00592041015625,2556.706009373069,0.6669065783791565
31,-0.005859375,2558.5363743007183,0.6074564560241831
32,-0.00579833984375,2560.2473764270544,0.6959838779329207
33,-0.0057373046875,2562.0230364203453,0.6874910033107816
34,-0.00567626953125,2563.8045002669096,0.639268749100331
35,-0.005615234375,2565.5759792625904,0.6733841946163812
36,-0.00555419921875,2567.342196673155,0.5377860947171441
37,-0.0054931640625,2569.0734708458185,0.47401756153735425
38,-0.00543212890625,2570.7466938644648,0.5552036850439038
39,-0.00537109375,2572.4665562957525,0.4417734273787246
40,-0.00531005859375,2574.1606996059418,0.4088095580826256
41,-0.0052490234375,2575.8693556785583,0.3584280984597668
42,-0.00518798828125,2577.6517100930214,0.2976824528573485
43,-0.005126953125,2579.398726850748,0.21217791852598245
44,-0.00506591796875,2581.1636949926615,0.21030660716856198
45,-0.0050048828125,2582.844442293048,0.20051820929897798
46,-0.00494384765625,2584.6064210683107,0.16827407514034834
47,-0.0048828125,2586.2406968176365,0.20123794443644738
48,-0.00482177734375,2587.991383984685,0.17259248596516483
49,-0.0047607421875,2589.633626937866,0.173600115157622
50,-0.00469970703125,2591.3159039616585,0.15719015402331943
51,-0.004638671875,2592.977431356907,0.19979847416150856
52,-0.00457763671875,2594.6543301790953,0.19907873902403916
53,-0.0045166015625,2596.3055684119463,0.1970634806391248
54,-0.00445556640625,2597.9898542016745,0.23938390672232618
55,-0.00439453125,2599.586518391967,0.20713977256369656
56,-0.00433349609375,2601.2012058645487,0.26471858356124944
57,-0.0042724609375,2602.7491937875748,0.24787678134446522
