,E,lng(E),H(E)
0,-0.001953125,11278.43565750122,0.2083595223130107
1,-0.0019493065738025415,11285.153695866466,0.3304132620993086
2,-0.001945488147605083,11285.796435251832,0.37621778755499685
3,-0.0019416697214076246,11291.357933819294,0.3265241986172219
4,-0.0019378512952101662,11292.691796466708,0.32844908862350725
5,-0.0019340328690127077,11297.223528712988,0.27930546825895664
6,-0.0019302144428152493,11298.896018341184,0.2886156505342552
7,-0.0019263960166177908,11302.747717946768,0.3509585166561911
8,-0.0019225775904203324,11304.77545490861,0.36250785669390323
9,-0.001918759164222874,11308.17436246574,0.37511785040854806
10,-0.0019149407380254155,11310.42401316762,0.3632935260842238
11,-0.001911122311827957,11313.472670853138,0.3499371464487744
12,-0.0019073038856304986,11315.807165250182,0.370796668761785
13,-0.0019034854594330401,11318.659623607993,0.3805389692017599
14,-0.0018996670332355817,11321.021686807275,0.4254792583280955
15,-0.0018958486070381232,11323.676302239299,0.3505263984915148
16,-0.0018920301808406648,11326.070168837905,0.31069296040226274
17,-0.0018882117546432063,11328.642717808485,0.3142677561282212
18,-0.0018843933284457479,11331.025638327003,0.32263513513513514
19,-0.0018805749022482894,11333.520707815886,0.32573852922690133
20,-0.001876756476050831,11335.928513109684,0.3426304211187932
21,-0.0018729380498533725,11338.365727871656,0.36808610936517916
22,-0.001869119623655914,11340.752079769969,0.32404934003771213
23,-0.0018653011974584556,11343.11861436069,0.38116750471401634
24,-0.0018614827712609971,11345.510594293475,0.3825817096165933
25,-0.0018576643450635387,11347.854056820273,0.37150377121307354
26,-0.0018538459188660802,11350.18289744854,0.3497014456316782
27,-0.0018500274926686218,11352.503151863813,0.2892834695160277
28,-0.0018462090664711633,11354.791131705046,0.3892991829038341
29,-0.0018423906402737049,11357.06374052167,0.30672532998114393
30,-0.0018385722140762464,11359.350110605359,0.3843887492143306
31,-0.001834753787878788,11361.540963321924,0.3859208045254557
32,-0.0018309353616813295,11363.78389081359,0.3943274670018856
33,-0.001827116935483871,11366.003374397755,0.3765713387806411
34,-0.0018232985092864126,11368.227797791362,0.3980593966059082
35,-0.0018194800830889542,11370.404645383358,0.45560967944688874
36,-0.0018156616568914957,11372.625818938017,0.41373350094280326
37,-0.001811843230694037,11374.83195695281,0.4484600879949717
38,-0.0018080248044965786,11376.951921984553,0.4682196731615336
39,-0.0018042063782991202,11379.18194834888,0.40630892520427403
40,-0.0018003879521016617,11381.299821332097,0.41550125707102453
41,-0.0017965695259042032,11383.460543423891,0.43133249528598366
42,-0.0017927510997067448,11385.616906255484,0.40768384663733503
43,-0.0017889326735092863,11387.777595371008,0.4734443746071653
44,-0.0017851142473118279,11389.87743395567,0.4392677561282212
45,-0.0017812958211143694,11391.98282198608,0.5009035197988686
46,-0.001777477394916911,11394.077978610992,0.45058139534883723
47,-0.0017736589687194525,11396.161058425903,0.47423004399748586
48,-0.001769840542521994,11398.244518846273,0.5293840351979887
49,-0.0017660221163245356,11400.328070372343,0.4391891891891892
50,-0.0017622036901270772,11402.404763579369,0.4938717787554997
51,-0.0017583852639296187,11404.477691873908,0.45219201759899436
52,-0.0017545668377321603,11406.554970413446,0.4917504714016342
53,-0.0017507484115347018,11408.598288178444,0.5100565681961031
54,-0.0017469299853372434,11410.658363252878,0.561046511627907
55,-0.001743111559139785,11412.678978770971,0.6228786926461345
56,-0.0017392931329423265,11414.710013151169,0.653441231929604
57,-0.001735474706744868,11416.72123412788,0.7004635449402892
58,-0.0017316562805474096,11418.751863509417,0.7637492143306097
59,-0.001727837854349951,11420.78869009018,0.725801382778127
60,-0.0017240194281524927,11422.785307601094,0.7446967316153362
61,-0.0017202010019550342,11424.75843898952,0.7758878064110623
62,-0.0017163825757575758,11426.773546889424,0.7424182903834067
63,-0.0017125641495601173,11428.76317973435,0.7833516656191075
64,-0.0017087457233626588,11430.781327292323,0.7237193588937775
65,-0.0017049272971652004,11432.739422217011,0.7327545568824638
66,-0.001701108870967742,11434.724332883954,0.7787162162162162
67,-0.0016972904447702835,11436.700626939535,0.7195160276555626
68,-0.001693472018572825,11438.67893947661,0.7413183532369579
69,-0.0016896535923753666,11440.624955892563,0.6737900691389064
70,-0.0016858351661779081,11442.583941280842,0.6674261470773099
71,-0.0016820167399804497,11444.536183714867,0.6632620993086109
72,-0.0016781983137829912,11446.496189773083,0.6674261470773099
73,-0.0016743798875855328,11448.429821804166,0.6667583280955374
74,-0.0016705614613880743,11450.374159500003,0.7041561910747958
75,-0.0016667430351906159,11452.321130990982,0.6410276555625393
76,-0.0016629246089931574,11454.277709692717,0.7129164047768699
77,-0.001659106182795699,11456.191473528743,0.6702152734129478
78,-0.0016552877565982405,11458.12881243229,0.7177875549968573
79,-0.001651469330400782,11460.065244555473,0.731536769327467
80,-0.0016476509042033236,11461.95754981041,0.7877121307353866
81,-0.0016438324780058652,11463.883587256074,0.7388042111879322
82,-0.0016400140518084067,11465.81055702269,0.7292976115650535
83,-0.0016361956256109483,11467.736577227712,0.7704666876178504
84,-0.0016323771994134898,11469.610538944602,0.8389770584538027
85,-0.0016285587732160314,11471.49354185164,0.81823538654934
86,-0.001624740347018573,11473.380495667458,0.849465744814582
87,-0.0016209219208211144,11475.290181338787,0.8512727844123193
88,-0.0016171034946236558,11477.172510653734,0.8329666876178504
89,-0.0016132850684261973,11479.064920797944,0.8374057196731616
90,-0.0016094666422287389,11480.95572514832,0.8211423632935261
91,-0.0016056482160312804,11482.816101267934,0.8363057825267127
92,-0.001601829789833822,11484.679930254817,0.8124214330609679
93,-0.0015980113636363635,11486.551191404462,0.8355201131363922
94,-0.001594192937438905,11488.398700639606,0.8718966059082338
95,-0.0015903745112414466,11490.281529039145,0.8724858579509742
96,-0.0015865560850439882,11492.13622868061,0.920411690760528
97,-0.0015827376588465297,11494.00782249868,0.9844830295411691
98,-0.0015789192326490713,11495.859947904944,0.941742614707731
99,-0.0015751008064516128,11497.699963003397,0.9079981143934632
100,-0.0015712823802541544,11499.553404703736,0.8740964802011314
101,-0.001567463954056696,11501.398329034448,0.8789676304211188
102,-0.0015636455278592374,11503.21527248621,0.8986486486486487
103,-0.001559827101661779,11505.075617283583,0.9164047768698932
104,-0.0015560086754643205,11506.91628961265,0.8697752985543683
105,-0.001552190249266862,11508.752640426159,0.9109836580766814
106,-0.0015483718230694036,11510.569206550717,0.9387570710245129
107,-0.0015445533968719452,11512.422988429666,0.8682039597737272
108,-0.0015407349706744867,11514.252525657415,0.8737429289754871
109,-0.0015369165444770283,11516.083213761449,0.8973522941546197
110,-0.0015330981182795698,11517.914674341679,0.8888277812696417
111,-0.0015292796920821114,11519.725941032171,0.9142049025769956
112,-0.001525461265884653,11521.556005522609,0.903401948460088
113,-0.0015216428396871945,11523.376807525754,0.9008878064110623
114,-0.001517824413489736,11525.194301471114,0.9223365807668134
115,-0.0015140059872922776,11526.983968883753,0.9263827781269641
116,-0.0015101875610948191,11528.805070132017,0.8725644248900063
117,-0.0015063691348973607,11530.620249330997,0.8881206788183532
118,-0.0015025507086999022,11532.43991176784,0.8564974858579509
119,-0.0014987322825024438,11534.20941221714,0.9125549968573224
120,-0.0014949138563049853,11536.035570979118,0.8433375235700817
121,-0.0014910954301075269,11537.813358455896,0.8907919547454431
122,-0.0014872770039100684,11539.596658453345,0.9651555625392835
123,-0.00148345857771261,11541.40295086801,0.9482636706473916
124,-0.0014796401515151515,11543.1972438097,0.9937146448774355
125,-0.001475821725317693,11544.986209020019,0.9722265870521685
126,-0.0014720032991202346,11546.78304284811,0.9723444374607165
127,-0.0014681848729227761,11548.54889151454,1.0
128,-0.0014643664467253177,11550.342618763447,0.9609522313010685
129,-0.0014605480205278592,11552.134407445788,0.9354572595851666
130,-0.0014567295943304008,11553.93368256092,0.9427247014456317
131,-0.0014529111681329423,11555.726344317198,0.9461816467630421
132,-0.0014490927419354839,11557.50824007392,0.9343180389692017
133,-0.0014452743157380254,11559.283554852009,0.947438717787555
134,-0.001441455889540567,11561.080741241574,0.9726194217473287
135,-0.0014376374633431085,11562.839910179377,0.9646448774355751
136,-0.00143381903714565,11564.600766509771,0.9306253928346951
137,-0.0014300006109481916,11566.37292817235,0.9484600879949717
138,-0.0014261821847507332,11568.1533819139,0.9278755499685732
139,-0.0014223637585532747,11569.910552591085,0.8854494028912634
140,-0.0014185453323558163,11571.690766304731,0.9605593966059083
141,-0.0014147269061583578,11573.446161091328,0.8946417347580138
142,-0.0014109084799608994,11575.187365293503,0.8766499057196732
143,-0.001407090053763441,11576.954262197018,0.8432589566310497
144,-0.0014032716275659825,11578.703498274088,0.8178032683846638
145,-0.001399453201368524,11580.457463771105,0.838152105593966
146,-0.0013956347751710656,11582.198253303766,0.838152105593966
147,-0.001391816348973607,11583.960336357355,0.7785983658076682
148,-0.0013879979227761487,11585.712061420083,0.7701524198617222
149,-0.0013841794965786902,11587.48498044908,0.727176304211188
150,-0.0013803610703812317,11589.23887103796,0.7488214959145192
151,-0.0013765426441837733,11591.000104740262,0.7158626649905719
152,-0.0013727242179863148,11592.755269929767,0.6870285983658077
153,-0.0013689057917888564,11594.519133359194,0.6748900062853551
154,-0.001365087365591398,11596.268017485738,0.6842001885606537
155,-0.0013612689393939395,11598.03654883802,0.6508878064110623
156,-0.001357450513196481,11599.782564669847,0.63340666247643
157,-0.0013536320869990226,11601.521700307727,0.6603158390949089
158,-0.0013498136608015641,11603.24096442759,0.6357243871778756
159,-0.0013459952346041057,11604.984285980463,0.6198145820238844
160,-0.0013421768084066472,11606.715736836195,0.6501414204902577
161,-0.0013383583822091888,11608.447037905455,0.65061282212445
162,-0.0013345399560117303,11610.17936180532,0.6262963544940289
163,-0.0013307215298142719,11611.91025197506,0.6407133878064111
164,-0.0013269031036168134,11613.627840101719,0.6223287240729101
